115,118.85,2,180
116,118.84,2,180
117,118.83,2,180
118,118.82,2,180
119,118.81,2,180
120,118.8,2,180
121,118.79,2,180
122,118.78,2,180
123,118.77,2,180
124,118.76,2,180
125,118.75,2,180
126,118.74,2,180
127,118.73,2,180
128,118.72,2,180
129,118.71,2,180
130,118.7,2,180
131,118.69,2,180
132,118.68,2,180
133,118.67,2,180
134,118.66,2,180
135,118.65,2,180
136,118.64,2,180
137,118.63,2,180
138,118.62,2,180
139,118.61,2,180
140,118.6,2,180
141,118.59,2,180
142,118.58,2,180
143,118.57,2,180
144,118.56,2,180
145,118.55,2,180
146,118.54,2,180
147,118.53,2,180
148,118.52,2,180
149,118.51,2,180
150,118.5,2,180
151,118.49,2,180
152,118.48,2,180
153,118.47,2,180
154,118.46,2,180
155,118.45,2,180
156,118.44,2,180
157,118.43,2,180
158,118.42,2,180
159,118.41,2,180
160,118.4,2,180
161,118.39,2,180
162,118.38,2,180
163,118.37,2,180
164,118.36,2,180
165,118.35,2,180
166,118.34,2,180
167,118.33,2,180
168,118.32,2,180
169,118.31,2,180
170,118.3,2,180
171,118.29,2,180
172,118.28,2,180
173,118.27,2,180
174,118.26,2,180
175,118.25,2,180
176,118.24,2,180
177,118.23,2,180
178,118.22,2,180
179,118.21,2,180
180,118.2,2,180
181,118.19,2,180
182,118.18,2,180
183,118.17,2,180
184,118.16,2,180
185,118.15,2,180
186,118.14,2,180
187,118.13,2,180
188,118.12,2,180
189,118.11,2,180
190,118.1,2,180
191,118.09,2,180
192,118.08,2,180
193,118.07,2,180
194,118.06,2,180
195,118.05,2,180
196,118.04,2,180
197,118.03,2,180
198,118.02,2,180
199,118.01,2,180
200,118,2,180
201,117.99,2,180
202,117.98,2,180
203,117.97,2,180
204,117.96,2,180
205,117.95,2,180
206,117.94,2,180
207,117.93,2,180
208,117.92,2,180
209,117.91,2,180
210,117.9,2,180
211,117.89,2,180
212,117.88,2,180
213,117.87,2,180
214,117.86,2,180
215,117.85,2,180
216,117.84,2,180
217,117.83,2,180
218,117.82,2,180
219,117.81,2,180
220,117.8,2,180
221,117.79,2,180
222,117.78,2,180
223,117.77,2,180
224,117.76,2,180
225,117.75,2,180
226,117.74,2,180
227,117.73,2,180
228,117.72,2,180
229,117.71,2,180
230,117.7,2,180
231,117.69,2,180
232,117.68,2,180
233,117.67,2,180
234,117.66,2,180
235,117.65,2,180
236,117.64,2,180
237,117.63,2,180
238,117.62,2,180
239,117.61,2,180
240,117.6,2,180
241,117.59,2,180
242,117.58,2,180
243,117.57,2,180
244,117.56,2,180
245,117.55,2,180
246,117.54,2,180
247,117.53,2,180
248,117.52,2,180
249,117.51,2,180
250,117.5,2,180
251,117.49,2,180
252,117.48,2,180
253,117.47,2,180
254,117.46,2,180
255,117.45,2,180
256,117.44,2,180
257,117.43,2,180
258,117.42,2,180
259,117.41,2,180
260,117.4,2,180
261,117.39,2,180
262,117.38,2,180
263,117.37,2,180
264,117.36,2,180
265,117.35,2,180
266,117.34,2,180
267,117.33,2,180
268,117.32,2,180
269,117.31,2,180
270,117.3,2,180
271,117.29,2,180
272,117.28,2,180
273,117.27,2,180
274,117.26,2,180
275,117.25,2,180
276,117.24,2,180
277,117.23,2,180
278,117.22,2,180
279,117.21,2,180
280,117.2,2,180
281,117.19,2,180
282,117.18,2,180
283,117.17,2,180
284,117.16,2,180
285,117.15,2,180
286,117.14,2,180
287,117.13,2,180
288,117.12,2,180
289,117.11,2,180
290,117.1,2,180
291,117.09,2,180
292,117.08,2,180
293,117.07,2,180
294,117.06,2,180
295,117.05,2,180
296,117.04,2,180
297,117.03,2,180
298,117.02,2,180
299,117.01,2,180
300,117,2,180
301,116.99,2,180
302,116.98,2,180
303,116.97,2,180
304,116.96,2,180
305,116.95,2,180
306,116.94,2,180
307,116.93,2,180
308,116.92,2,180
309,116.91,2,180
310,116.9,2,180
311,116.89,2,180
312,116.88,2,180
313,116.87,2,180
314,116.86,2,180
315,116.85,2,180
316,116.84,2,180
317,116.83,2,180
318,116.82,2,180
319,116.81,2,180
320,116.8,2,180
321,116.79,2,180
322,116.78,2,180
323,116.77,2,180
324,116.76,2,180
325,116.75,2,180
326,116.74,2,180
327,116.73,2,180
328,116.72,2,180
329,116.71,2,180
330,116.7,2,180
331,116.69,2,180
332,116.68,2,180
333,116.67,2,180
334,116.66,2,180
335,116.65,2,180
336,116.64,2,180
337,116.63,2,180
338,116.62,2,180
339,116.61,2,180
340,116.6,2,180
341,116.59,2,180
342,116.58,2,180
343,116.57,2,180
344,116.56,2,180
345,116.55,2,180
346,116.54,2,180
347,116.53,2,180
348,116.52,2,180
349,116.51,2,180
350,116.5,2,180
351,116.49,2,180
352,116.48,2,180
353,116.47,2,180
354,116.46,2,180
355,116.45,2,180
356,116.44,2,180
357,116.43,2,180
358,116.42,2,180
359,116.41,2,180
360,116.4,2,180
361,116.39,2,180
362,116.38,2,180
363,116.37,2,180
364,116.36,2,180
365,116.35,2,180
366,116.34,2,180
367,116.33,2,180
368,116.32,2,180
369,116.31,2,180
370,116.3,2,180
371,116.29,2,180
372,116.28,2,180
373,116.27,2,180
374,116.26,2,180
375,116.25,2,180
376,116.24,2,180
377,116.23,2,180
378,116.22,2,180
379,116.21,2,180
380,116.2,2,180
381,116.19,2,180
382,116.18,2,180
383,116.17,2,180
384,116.16,2,180
385,116.15,2,180
386,116.14,2,180
387,116.13,2,180
388,116.12,2,180
389,116.11,2,180
390,116.1,2,180
391,116.09,2,180
392,116.08,2,180
393,116.07,2,180
394,116.06,2,180
395,116.05,2,180
396,116.04,2,180
397,116.03,2,180
398,116.02,2,180
399,116.01,2,180
400,116,2,180
401,115.99,2,180
402,115.98,2,180
403,115.97,2,180
404,115.96,2,180
405,115.95,2,180
406,115.94,2,180
407,115.93,2,180
408,115.92,2,180
409,115.91,2,180
410,115.9,2,180
411,115.89,2,180
412,115.88,2,180
413,115.87,2,180
414,115.86,2,180
415,115.85,2,180
416,115.84,2,180
417,115.83,2,180
418,115.82,2,180
419,115.81,2,180
420,115.8,2,180
421,115.79,2,180
422,115.78,2,180
423,115.77,2,180
424,115.76,2,180
425,115.75,2,180
426,115.74,2,180
427,115.73,2,180
428,115.72,2,180
429,115.71,2,180
430,115.7,2,180
431,115.69,2,180
432,115.68,2,180
433,115.67,2,180
434,115.66,2,180
435,115.65,2,180
436,115.64,2,180
437,115.63,2,180
438,115.62,2,180
439,115.61,2,180
440,115.6,2,180
441,115.59,2,180
442,115.58,2,180
443,115.57,2,180
444,115.56,2,180
445,115.55,2,180
446,115.54,2,180
447,115.53,2,180
448,115.52,2,180
449,115.51,2,180
450,115.5,2,180
451,115.49,2,180
452,115.48,2,180
453,115.47,2,180
454,115.46,2,180
455,115.45,2,180
456,115.44,2,180
457,115.43,2,180
458,115.42,2,180
459,115.41,2,180
460,115.4,2,180
461,115.39,2,180
462,115.38,2,180
463,115.37,2,180
464,115.36,2,180
465,115.35,2,180
466,115.34,2,180
467,115.33,2,180
468,115.32,2,180
469,115.31,2,180
470,115.3,2,180
471,115.29,2,180
472,115.28,2,180
473,115.27,2,180
474,115.26,2,180
475,115.25,2,180
476,115.24,2,180
477,115.23,2,180
478,115.22,2,180
479,115.21,2,180
480,115.2,2,180
481,115.19,2,180
482,115.18,2,180
483,115.17,2,180
484,115.16,2,180
485,115.15,2,180
486,115.14,2,180
487,115.13,2,180
488,115.12,2,180
489,115.11,2,180
490,115.1,2,180
491,115.09,2,180
492,115.08,2,180
493,115.07,2,180
494,115.06,2,180
495,115.05,2,180
496,115.04,2,180
497,115.03,2,180
498,115.02,2,180
499,115.01,2,180
500,115,2,180
501,114.99,2,180
502,114.98,2,180
503,114.97,2,180
504,114.96,2,180
505,114.95,2,180
506,114.94,2,180
507,114.93,2,180
508,114.92,2,180
509,114.91,2,180
510,114.9,2,180
511,114.89,2,180
512,114.88,2,180
513,114.87,2,180
514,114.86,2,180
515,114.85,2,180
516,114.84,2,180
517,114.83,2,180
518,114.82,2,180
519,114.81,2,180
520,114.8,2,180
521,114.79,2,180
522,114.78,2,180
523,114.77,2,180
524,114.76,2,180
525,114.75,2,180
526,114.74,2,180
527,114.73,2,180
528,114.72,2,180
529,114.71,2,180
530,114.7,2,180
531,114.69,2,180
532,114.68,2,180
533,114.67,2,180
534,114.66,2,180
535,114.65,2,180
536,114.64,2,180
537,114.63,2,180
538,114.62,2,180
539,114.61,2,180
540,114.6,2,180
541,114.59,2,180
542,114.58,2,180
543,114.57,2,180
544,114.56,2,180
545,114.55,2,180
546,114.54,2,180
547,114.53,2,180
548,114.52,2,180
549,114.51,2,180
550,114.5,2,180
551,114.49,2,180
552,114.48,2,180
553,114.47,2,180
554,114.46,2,180
555,114.45,2,180
556,114.44,2,180
557,114.43,2,180
558,114.42,2,180
559,114.41,2,180
560,114.4,2,180
561,114.39,2,180
562,114.38,2,180
563,114.37,2,180
564,114.36,2,180
565,114.35,2,180
566,114.34,2,180
567,114.33,2,180
568,114.32,2,180
569,114.31,2,180
570,114.3,2,180
571,114.29,2,180
572,114.28,2,180
573,114.27,2,180
574,114.26,2,180
575,114.25,2,180
576,114.24,2,180
577,114.23,2,180
578,114.22,2,180
579,114.21,2,180
580,114.2,2,180
581,114.19,2,180
582,114.18,2,180
583,114.17,2,180
584,114.16,2,180
585,114.15,2,180
586,114.14,2,180
587,114.13,2,180
588,114.12,2,180
589,114.11,2,180
590,114.1,2,180
591,114.09,2,180
592,114.08,2,180
593,114.07,2,180
594,114.06,2,180
595,114.05,2,180
596,114.04,2,180
597,114.03,2,180
598,114.02,2,180
599,114.01,2,180
600,114,2,180
601,113.99,2,180
602,113.98,2,180
603,113.97,2,180
604,113.96,2,180
605,113.95,2,180
606,113.94,2,180
607,113.93,2,180
608,113.92,2,180
609,113.91,2,180
610,113.9,2,180
611,113.89,2,180
612,113.88,2,180
613,113.87,2,180
614,113.86,2,180
615,113.85,2,180
616,113.84,2,180
617,113.83,2,180
618,113.82,2,180
619,113.81,2,180
620,113.8,2,180
621,113.79,2,180
622,113.78,2,180
623,113.77,2,180
624,113.76,2,180
625,113.75,2,180
626,113.74,2,180
627,113.73,2,180
628,113.72,2,180
629,113.71,2,180
630,113.7,2,180
631,113.69,2,180
632,113.68,2,180
633,113.67,2,180
634,113.66,2,180
635,113.65,2,180
636,113.64,2,180
637,113.63,2,180
638,113.62,2,180
639,113.61,2,180
640,113.6,2,180
641,113.59,2,180
642,113.58,2,180
643,113.57,2,180
644,113.56,2,180
645,113.55,2,180
646,113.54,2,180
647,113.53,2,180
648,113.52,2,180
649,113.51,2,180
650,113.5,2,180
651,113.49,2,180
652,113.48,2,180
653,113.47,2,180
654,113.46,2,180
655,113.45,2,180
656,113.44,2,180
657,113.43,2,180
658,113.42,2,180
659,113.41,2,180
660,113.4,2,180
661,113.39,2,180
662,113.38,2,180
663,113.37,2,180
664,113.36,2,180
665,113.35,2,180
666,113.34,2,180
667,113.33,2,180
668,113.32,2,180
669,113.31,2,180
670,113.3,2,180
671,113.29,2,180
672,113.28,2,180
673,113.27,2,180
674,113.26,2,180
675,113.25,2,180
676,113.24,2,180
677,113.23,2,180
678,113.22,2,180
679,113.21,2,180
680,113.2,2,180
681,113.19,2,180
682,113.18,2,180
683,113.17,2,180
684,113.16,2,180
685,113.15,2,180
686,113.14,2,180
687,113.13,2,180
688,113.12,2,180
689,113.11,2,180
690,113.1,2,180
691,113.09,2,180
692,113.08,2,180
693,113.07,2,180
694,113.06,2,180
695,113.05,2,180
696,113.04,2,180
697,113.03,2,180
698,113.02,2,180
699,113.01,2,180
700,113,2,180
701,112.99,2,180
702,112.98,2,180
703,112.97,2,180
704,112.96,2,180
705,112.95,2,180
706,112.94,2,180
707,112.93,2,180
708,112.92,2,180
709,112.91,2,180
710,112.9,2,180
711,112.89,2,180
712,112.88,2,180
713,112.87,2,180
714,112.86,2,180
715,112.85,2,180
716,112.84,2,180
717,112.83,2,180
718,112.82,2,180
719,112.81,2,180
720,112.8,2,180
721,112.79,2,180
722,112.78,2,180
723,112.77,2,180
724,112.76,2,180
725,112.75,2,180
726,112.74,2,180
727,112.73,2,180
728,112.72,2,180
729,112.71,2,180
730,112.7,2,180
731,112.69,2,180
732,112.68,2,180
733,112.67,2,180
734,112.66,2,180
735,112.65,2,180
736,112.64,2,180
737,112.63,2,180
738,112.62,2,180
739,112.61,2,180
740,112.6,2,180
741,112.59,2,180
742,112.58,2,180
743,112.57,2,180
744,112.56,2,180
745,112.55,2,180
746,112.54,2,180
747,112.53,2,180
748,112.52,2,180
749,112.51,2,180
750,112.5,2,180
751,112.49,2,180
752,112.48,2,180
753,112.47,2,180
754,112.46,2,180
755,112.45,2,180
756,112.44,2,180
757,112.43,2,180
758,112.42,2,180
759,112.41,2,180
760,112.4,2,180
761,112.39,2,180
762,112.38,2,180
763,112.37,2,180
764,112.36,2,180
765,112.35,2,180
766,112.34,2,180
767,112.33,2,180
768,112.32,2,180
769,112.31,2,180
770,112.3,2,180
771,112.29,2,180
772,112.28,2,180
773,112.27,2,180
774,112.26,2,180
775,112.25,2,180
776,112.24,2,180
777,112.23,2,180
778,112.22,2,180
779,112.21,2,180
780,112.2,2,180
781,112.19,2,180
782,112.18,2,180
783,112.17,2,180
784,112.16,2,180
785,112.15,2,180
786,112.14,2,180
787,112.13,2,180
788,112.12,2,180
789,112.11,2,180
790,112.1,2,180
791,112.09,2,180
792,112.08,2,180
793,112.07,2,180
794,112.06,2,180
795,112.05,2,180
796,112.04,2,180
797,112.03,2,180
798,112.02,2,180
799,112.01,2,180
800,112,2,180
801,111.99,2,180
802,111.98,2,180
803,111.97,2,180
804,111.96,2,180
805,111.95,2,180
806,111.94,2,180
807,111.93,2,180
808,111.92,2,180
809,111.91,2,180
810,111.9,2,180
811,111.89,2,180
812,111.88,2,180
813,111.87,2,180
814,111.86,2,180
815,111.85,2,180
816,111.84,2,180
817,111.83,2,180
818,111.82,2,180
819,111.81,2,180
820,111.8,2,180
821,111.79,2,180
822,111.78,2,180
823,111.77,2,180
824,111.76,2,180
825,111.75,2,180
826,111.74,2,180
827,111.73,2,180
828,111.72,2,180
829,111.71,2,180
830,111.7,2,180
831,111.69,2,180
832,111.68,2,180
833,111.67,2,180
834,111.66,2,180
835,111.65,2,180
836,111.64,2,180
837,111.63,2,180
838,111.62,2,180
839,111.61,2,180
840,111.6,2,180
841,111.59,2,180
842,111.58,2,180
843,111.57,2,180
844,111.56,2,180
845,111.55,2,180
846,111.54,2,180
847,111.53,2,180
848,111.52,2,180
849,111.51,2,180
850,111.5,2,180
851,111.49,2,180
852,111.48,2,180
853,111.47,2,180
854,111.46,2,180
855,111.45,2,180
856,111.44,2,180
857,111.43,2,180
858,111.42,2,180
859,111.41,2,180
860,111.4,2,180
861,111.39,2,180
862,111.38,2,180
863,111.37,2,180
864,111.36,2,180
865,111.35,2,180
866,111.34,2,180
867,111.33,2,180
868,111.32,2,180
869,111.31,2,180
870,111.3,2,180
871,111.29,2,180
872,111.28,2,180
873,111.27,2,180
874,111.26,2,180
875,111.25,2,180
876,111.24,2,180
877,111.23,2,180
878,111.22,2,180
879,111.21,2,180
880,111.2,2,180
881,111.19,2,180
882,111.18,2,180
883,111.17,2,180
884,111.16,2,180
885,111.15,2,180
886,111.14,2,180
887,111.13,2,180
888,111.12,2,180
889,111.11,2,180
890,111.1,2,180
891,111.09,2,180
892,111.08,2,180
893,111.07,2,180
894,111.06,2,180
895,111.05,2,180
896,111.04,2,180
897,111.03,2,180
898,111.02,2,180
899,111.01,2,180
900,111,2,180
901,110.99,2,180
902,110.98,2,180
903,110.97,2,180
904,110.96,2,180
905,110.95,2,180
906,110.94,2,180
907,110.93,2,180
908,110.92,2,180
909,110.91,2,180
910,110.9,2,180
911,110.89,2,180
912,110.88,2,180
913,110.87,2,180
914,110.86,2,180
915,110.85,2,180
916,110.84,2,180
917,110.83,2,180
918,110.82,2,180
919,110.81,2,180
920,110.8,2,180
921,110.79,2,180
922,110.78,2,180
923,110.77,2,180
924,110.76,2,180
925,110.75,2,180
926,110.74,2,180
927,110.73,2,180
928,110.72,2,180
929,110.71,2,180
930,110.7,2,180
931,110.69,2,180
932,110.68,2,180
933,110.67,2,180
934,110.66,2,180
935,110.65,2,180
936,110.64,2,180
937,110.63,2,180
938,110.62,2,180
939,110.61,2,180
940,110.6,2,180
941,110.59,2,180
942,110.58,2,180
943,110.57,2,180
944,110.56,2,180
945,110.55,2,180
946,110.54,2,180
947,110.53,2,180
948,110.52,2,180
949,110.51,2,180
950,110.5,2,180
951,110.49,2,180
952,110.48,2,180
953,110.47,2,180
954,110.46,2,180
955,110.45,2,180
956,110.44,2,180
957,110.43,2,180
958,110.42,2,180
959,110.41,2,180
960,110.4,2,180
961,110.39,2,180
962,110.38,2,180
963,110.37,2,180
964,110.36,2,180
965,110.35,2,180
966,110.34,2,180
967,110.33,2,180
968,110.32,2,180
969,110.31,2,180
970,110.3,2,180
971,110.29,2,180
972,110.28,2,180
973,110.27,2,180
974,110.26,2,180
975,110.25,2,180
976,110.24,2,180
977,110.23,2,180
978,110.22,2,180
979,110.21,2,180
980,110.2,2,180
981,110.19,2,180
982,110.18,2,180
983,110.17,2,180
984,110.16,2,180
985,110.15,2,180
986,110.14,2,180
987,110.13,2,180
988,110.12,2,180
989,110.11,2,180
990,110.1,2,180
991,110.09,2,180
992,110.08,2,180
993,110.07,2,180
994,110.06,2,180
995,110.05,2,180
996,110.04,2,180
997,110.03,2,180
998,110.02,2,180
999,110.01,2,180
1000,110,2,180
1001,109.99,2,180
1002,109.98,2,180
1003,109.97,2,180
1004,109.96,2,180
1005,109.95,2,180
1006,109.94,2,180
1007,109.93,2,180
1008,109.92,2,180
1009,109.91,2,180
1010,109.9,2,180
1011,109.89,2,180
1012,109.88,2,180
1013,109.87,2,180
1014,109.86,2,180
1015,109.85,2,180
1016,109.84,2,180
1017,109.83,2,180
1018,109.82,2,180
1019,109.81,2,180
1020,109.8,2,180
1021,109.79,2,180
1022,109.78,2,180
1023,109.77,2,180
1024,109.76,2,180
1025,109.75,2,180
1026,109.74,2,180
1027,109.73,2,180
1028,109.72,2,180
1029,109.71,2,180
1030,109.7,2,180
1031,109.69,2,180
1032,109.68,2,180
1033,109.67,2,180
1034,109.66,2,180
1035,109.65,2,180
1036,109.64,2,180
1037,109.63,2,180
1038,109.62,2,180
1039,109.61,2,180
1040,109.6,2,180
1041,109.59,2,180
1042,109.58,2,180
1043,109.57,2,180
1044,109.56,2,180
1045,109.55,2,180
1046,109.54,2,180
1047,109.53,2,180
1048,109.52,2,180
1049,109.51,2,180
1050,109.5,2,180
1051,109.49,2,180
1052,109.48,2,180
1053,109.47,2,180
1054,109.46,2,180
1055,109.45,2,180
1056,109.44,2,180
1057,109.43,2,180
1058,109.42,2,180
1059,109.41,2,180
1060,109.4,2,180
1061,109.39,2,180
1062,109.38,2,180
1063,109.37,2,180
1064,109.36,2,180
1065,109.35,2,180
1066,109.34,2,180
1067,109.33,2,180
1068,109.32,2,180
1069,109.31,2,180
1070,109.3,2,180
1071,109.29,2,180
1072,109.28,2,180
1073,109.27,2,180
1074,109.26,2,180
1075,109.25,2,180
1076,109.24,2,180
1077,109.23,2,180
1078,109.22,2,180
1079,109.21,2,180
1080,109.2,2,180
1081,109.19,2,180
1082,109.18,2,180
1083,109.17,2,180
1084,109.16,2,180
1085,109.15,2,180
1086,109.14,2,180
1087,109.13,2,180
1088,109.12,2,180
1089,109.11,2,180
1090,109.1,2,180
1091,109.09,2,180
1092,109.08,2,180
1093,109.07,2,180
1094,109.06,2,180
1095,109.05,2,180
1096,109.04,2,180
1097,109.03,2,180
1098,109.02,2,180
1099,109.01,2,180
1100,109,2,180
1101,108.99,2,180
1102,108.98,2,180
1103,108.97,2,180
1104,108.96,2,180
1105,108.95,2,180
1106,108.94,2,180
1107,108.93,2,180
1108,108.92,2,180
1109,108.91,2,180
1110,108.9,2,180
1111,108.89,2,180
1112,108.88,2,180
1113,108.87,2,180
1114,108.86,2,180
1115,108.85,2,180
1116,108.84,2,180
1117,108.83,2,180
1118,108.82,2,180
1119,108.81,2,180
1120,108.8,2,180
1121,108.79,2,180
1122,108.78,2,180
1123,108.77,2,180
1124,108.76,2,180
1125,108.75,2,180
1126,108.74,2,180
1127,108.73,2,180
1128,108.72,2,180
1129,108.71,2,180
1130,108.7,2,180
1131,108.69,2,180
1132,108.68,2,180
1133,108.67,2,180
1134,108.66,2,180
1135,108.65,2,180
1136,108.64,2,180
1137,108.63,2,180
1138,108.62,2,180
1139,108.61,2,180
1140,108.6,2,180
1141,108.59,2,180
1142,108.58,2,180
1143,108.57,2,180
1144,108.56,2,180
1145,108.55,2,180
1146,108.54,2,180
1147,108.53,2,180
1148,108.52,2,180
1149,108.51,2,180
1150,108.5,2,180
1151,108.49,2,180
1152,108.48,2,180
1153,108.47,2,180
1154,108.46,2,180
1155,108.45,2,180
1156,108.44,2,180
1157,108.43,2,180
1158,108.42,2,180
1159,108.41,2,180
1160,108.4,2,180
1161,108.39,2,180
1162,108.38,2,180
1163,108.37,2,180
1164,108.36,2,180
1165,108.35,2,180
1166,108.34,2,180
1167,108.33,2,180
1168,108.32,2,180
1169,108.31,2,180
1170,108.3,2,180
1171,108.29,2,180
1172,108.28,2,180
1173,108.27,2,180
1174,108.26,2,180
1175,108.25,2,180
1176,108.24,2,180
1177,108.23,2,180
1178,108.22,2,180
1179,108.21,2,180
1180,108.2,2,180
1181,108.19,2,180
1182,108.18,2,180
1183,108.17,2,180
1184,108.16,2,180
1185,108.15,2,180
1186,108.14,2,180
1187,108.13,2,180
1188,108.12,2,180
1189,108.11,2,180
1190,108.1,2,180
1191,108.09,2,180
1192,108.08,2,180
1193,108.07,2,180
1194,108.06,2,180
1195,108.05,2,180
1196,108.04,2,180
1197,108.03,2,180
1198,108.02,2,180
1199,108.01,2,180
1200,108,2,180
1201,107.99,2,180
1202,107.98,2,180
1203,107.97,2,180
1204,107.96,2,180
1205,107.95,2,180
1206,107.94,2,180
1207,107.93,2,180
1208,107.92,2,180
1209,107.91,2,180
1210,107.9,2,180
1211,107.89,2,180
1212,107.88,2,180
1213,107.87,2,180
1214,107.86,2,180
1215,107.85,2,180
1216,107.84,2,180
1217,107.83,2,180
1218,107.82,2,180
1219,107.81,2,180
1220,107.8,2,180
1221,107.79,2,180
1222,107.78,2,180
1223,107.77,2,180
1224,107.76,2,180
1225,107.75,2,180
1226,107.74,2,180
1227,107.73,2,180
1228,107.72,2,180
1229,107.71,2,180
1230,107.7,2,180
1231,107.69,2,180
1232,107.68,2,180
1233,107.67,2,180
1234,107.66,2,180
1235,107.65,2,180
1236,107.64,2,180
1237,107.63,2,180
1238,107.62,2,180
1239,107.61,2,180
1240,107.6,2,180
1241,107.59,2,180
1242,107.58,2,180
1243,107.57,2,180
1244,107.56,2,180
1245,107.55,2,180
1246,107.54,2,180
1247,107.53,2,180
1248,107.52,2,180
1249,107.51,2,180
1250,107.5,2,180
1251,107.49,2,180
1252,107.48,2,180
1253,107.47,2,180
1254,107.46,2,180
1255,107.45,2,180
1256,107.44,2,180
1257,107.43,2,180
1258,107.42,2,180
1259,107.41,2,180
1260,107.4,2,180
1261,107.39,2,180
1262,107.38,2,180
1263,107.37,2,180
1264,107.36,2,180
1265,107.35,2,180
1266,107.34,2,180
1267,107.33,2,180
1268,107.32,2,180
1269,107.31,2,180
1270,107.3,2,180
1271,107.29,2,180
1272,107.28,2,180
1273,107.27,2,180
1274,107.26,2,180
1275,107.25,2,180
1276,107.24,2,180
1277,107.23,2,180
1278,107.22,2,180
1279,107.21,2,180
1280,107.2,2,180
1281,107.19,2,180
1282,107.18,2,180
1283,107.17,2,180
1284,107.16,2,180
1285,107.15,2,180
1286,107.14,2,180
1287,107.13,2,180
1288,107.12,2,180
1289,107.11,2,180
1290,107.1,2,180
1291,107.09,2,180
1292,107.08,2,180
1293,107.07,2,180
1294,107.06,2,180
1295,107.05,2,180
1296,107.04,2,180
1297,107.03,2,180
1298,107.02,2,180
1299,107.01,2,180
1300,107,2,180
1301,106.99,2,180
1302,106.98,2,180
1303,106.97,2,180
1304,106.96,2,180
1305,106.95,2,180
1306,106.94,2,180
1307,106.93,2,180
1308,106.92,2,180
1309,106.91,2,180
1310,106.9,2,180
1311,106.89,2,180
1312,106.88,2,180
1313,106.87,2,180
1314,106.86,2,180
1315,106.85,2,180
1316,106.84,2,180
1317,106.83,2,180
1318,106.82,2,180
1319,106.81,2,180
1320,106.8,2,180
1321,106.79,2,180
1322,106.78,2,180
1323,106.77,2,180
1324,106.76,2,180
1325,106.75,2,180
1326,106.74,2,180
1327,106.73,2,180
1328,106.72,2,180
1329,106.71,2,180
1330,106.7,2,180
1331,106.69,2,180
1332,106.68,2,180
1333,106.67,2,180
1334,106.66,2,180
1335,106.65,2,180
1336,106.64,2,180
1337,106.63,2,180
1338,106.62,2,180
1339,106.61,2,180
1340,106.6,2,180
1341,106.59,2,180
1342,106.58,2,180
1343,106.57,2,180
1344,106.56,2,180
1345,106.55,2,180
1346,106.54,2,180
1347,106.53,2,180
1348,106.52,2,180
1349,106.51,2,180
1350,106.5,2,180
1351,106.49,2,180
1352,106.48,2,180
1353,106.47,2,180
1354,106.46,2,180
1355,106.45,2,180
1356,106.44,2,180
1357,106.43,2,180
1358,106.42,2,180
1359,106.41,2,180
1360,106.4,2,180
1361,106.39,2,180
1362,106.38,2,180
1363,106.37,2,180
1364,106.36,2,180
1365,106.35,2,180
